Data,Usuari,Paraula,Codi,Rima,Tipus de rima,Num. síl·,Comença per,Incloure NP,Incloure pl.,Dialecte
24/08/2026 20:23:28,usr_mt72ljf6_9toc0,grn,***,***,r.consonant,0,indiferent,no,si,ca
24/08/2026 20:23:38,usr_mt72ljf6_9toc0,gran,NCCS000,an,r.consonant,0,indiferent,no,si,ba
24/08/2026 20:52:26,usr_mt72ljf6_9toc0,fic,NCMS000,ik,r.consonant,0,indiferent,no,si,ba
24/08/2026 20:55:18,usr_msa9lcfl_7pi7a,amaga,VMIP3S00,aɣə,r.consonant,0,indiferent,no,si,ca
24/08/2026 20:59:50,usr_msa9lcfl_7pi7a,diari,NCMS000,aɾi,r.consonant,0,indiferent,no,si,va
24/08/2026 20:59:55,usr_mt7lovyq_vjmay,embre,***,***,r.consonant,0,indiferent,no,si,ca
24/08/2026 20:59:58,usr_mt7lovyq_vjmay,embre,***,***,r.consonant,0,indiferent,no,si,nw
24/08/2026 21:17:09,usr_mt72ljf6_9toc0,julivert,NCMS000,ɛrt,r.consonant,0,indiferent,no,si,ba
24/08/2026 21:26:54,usr_ms98hezb_l87o6,corba,NCFS000,orβə,r.consonant,0,indiferent,no,si,va
24/08/2026 21:43:07,usr_mt7j1kqe_7cjpq,vera,AQ0FS0,eɾə,r.consonant,0,indiferent,no,si,va
24/08/2026 22:30:39,usr_ms98hezb_l87o6,ruines,***,***,r.consonant,0,indiferent,no,si,ba
24/08/2026 22:30:43,usr_ms98hezb_l87o6,ruines,***,***,r.consonant,0,indiferent,no,si,nw
24/08/2026 23:42:30,usr_mt7rhxfm_0m0gb,hores,NCFP000,ɔɾəs,r.consonant,0,indiferent,no,si,nw
24/08/2026 23:44:17,usr_mt7rhxfm_0m0gb,bonica,AQ0FS0,ikə,r.consonant,0,indiferent,no,si,nw
24/08/2026 23:44:30,usr_mt7rhxfm_0m0gb,bonica,AQ0FS0,ikə,r.consonant,0,indiferent,no,si,nw
25/08/2026 0:11:47,usr_msp0hy35_dllt2,sèquia,***,***,r.consonant,0,indiferent,no,si,ca
25/08/2026 1:17:32,usr_ms6gfnsa_ot8rk,cel,NCMS000,ɛl,r.consonant,0,indiferent,no,si,nw
25/08/2026 1:18:09,usr_ms6gfnsa_ot8rk,nuvol,***,***,r.consonant,0,indiferent,no,si,va
25/08/2026 1:18:17,usr_ms6gfnsa_ot8rk,núvol,NCMS000,uβul,r.consonant,0,indiferent,no,si,va
25/08/2026 9:01:22,usr_mt8bgnc0_4705x,càmping,NCMS000,ampiŋ,r.consonant,0,indiferent,no,si,va
25/08/2026 9:01:29,usr_mt8bgnc0_4705x,camping,***,***,r.consonant,0,indiferent,no,si,ba
25/08/2026 9:01:45,usr_mt8bgnc0_4705x,camping,***,***,r.consonant,0,indiferent,no,si,nw
25/08/2026 9:02:02,usr_mt8bgnc0_4705x,cámping,***,***,r.consonant,0,indiferent,no,si,nw
25/08/2026 9:02:02,usr_mt8bgnc0_4705x,cámping,***,***,r.consonant,0,indiferent,no,si,ca
25/08/2026 9:02:06,usr_mt8bgnc0_4705x,cámping,***,***,r.consonant,0,indiferent,no,si,ba
25/08/2026 9:03:15,usr_mt8bgnc0_4705x,parquing,***,***,r.consonant,0,indiferent,no,si,va
25/08/2026 9:03:15,usr_mt8bgnc0_4705x,parquing,***,***,r.consonant,0,indiferent,no,si,ca
25/08/2026 9:03:18,usr_mt8bgnc0_4705x,parquing,***,***,r.consonant,0,indiferent,no,si,va
25/08/2026 9:03:21,usr_mt8bgnc0_4705x,parquin,***,***,r.consonant,0,indiferent,no,si,ba
25/08/2026 9:03:31,usr_mt8bgnc0_4705x,pàrquing,NCMS000,arkiŋ,r.consonant,0,indiferent,no,si,ca
25/08/2026 9:03:33,usr_mt8bgnc0_4705x,pàrquing,NCMS000,arkiŋ,r.consonant,0,indiferent,no,si,nw
25/08/2026 9:03:34,usr_mt8bgnc0_4705x,pàrquing,NCMS000,arkiŋ,r.consonant,0,indiferent,no,si,va
25/08/2026 9:03:51,usr_mt8bgnc0_4705x,pàrquing,NCMS000,arkiŋ,r.consonant,0,indiferent,no,si,ca
25/08/2026 9:04:19,usr_mt8bgnc0_4705x,estats,NCMP000,ats,r.consonant,0,indiferent,no,si,va
25/08/2026 9:04:22,usr_mt8bgnc0_4705x,estats,NCMP000,ats,r.consonant,0,indiferent,no,si,va
25/08/2026 9:08:27,usr_mt8bgnc0_4705x,estats,NCMP000,ats,r.consonant,0,indiferent,no,no,ca
25/08/2026 9:13:15,usr_mt8bgnc0_4705x,estats,NCMP000,ats,r.consonant,0,indiferent,no,no,ca
25/08/2026 9:18:27,usr_mt8bgnc0_4705x,caminates,***,***,r.consonant,0,indiferent,no,no,ca
25/08/2026 9:18:31,usr_mt8bgnc0_4705x,caminates,***,***,r.consonant,0,indiferent,no,no,nw
25/08/2026 9:18:47,usr_mt8bgnc0_4705x,excursions,NCFP000,ons,r.consonant,0,indiferent,no,no,ba
25/08/2026 9:20:47,usr_mt8bgnc0_4705x,mica,NCFS000,ikə,r.consonant,0,indiferent,no,no,nw
25/08/2026 9:21:13,usr_mt8bgnc0_4705x,mica,NCFS000,ikə,r.consonant,0,indiferent,no,no,va
25/08/2026 9:23:29,usr_mt8bgnc0_4705x,bosc,NCMS000,ɔsk,r.consonant,0,indiferent,no,no,va
25/08/2026 9:24:11,usr_mt425vjy_yc8ut,traïcions,NCFP000,ons,r.consonant,0,indiferent,no,no,ba
25/08/2026 9:24:53,usr_mt8bgnc0_4705x,animal,NCMS000,al,r.consonant,0,indiferent,no,no,ca
25/08/2026 9:42:53,usr_mt8bgnc0_4705x,deu,NCCN000,ɛw,r.consonant,0,indiferent,no,no,ba
25/08/2026 9:43:07,usr_mt8bgnc0_4705x,deu,NCCN000,ɛw,r.consonant,0,indiferent,no,no,nw
25/08/2026 9:50:12,usr_mt425vjy_yc8ut,paulet,***,***,r.assonant,0,indiferent,no,no,va
25/08/2026 9:50:17,usr_mt425vjy_yc8ut,paulet,***,***,r.consonant,0,indiferent,no,no,ca
25/08/2026 9:50:18,usr_mt425vjy_yc8ut,paulet,***,***,r.consonant,0,indiferent,no,no,va
25/08/2026 9:50:23,usr_mt425vjy_yc8ut,aulet,NCMS000,ɛt,r.consonant,0,indiferent,no,no,nw
25/08/2026 9:50:38,usr_mt425vjy_yc8ut,aulet,NCMS000,ɛ,r.assonant,0,indiferent,no,no,nw
25/08/2026 9:50:43,usr_mt425vjy_yc8ut,aulet,NCMS000,ɛ,r.assonant,0,indiferent,no,no,ba
25/08/2026 9:51:08,usr_mt425vjy_yc8ut,aulet,NCMS000,ɛt,r.consonant,0,indiferent,no,no,ca
25/08/2026 9:53:10,usr_mt425vjy_yc8ut,companyia,NCFS000,iə,r.consonant,0,indiferent,no,no,ca
25/08/2026 9:59:12,usr_mt8bgnc0_4705x,lloc,NCMS000,ɔk,r.consonant,0,indiferent,no,no,ca
25/08/2026 10:21:56,usr_mt8ec9si_yxtlb,catorze,NCCN000,orzə,r.consonant,0,indiferent,no,si,ca
25/08/2026 10:22:19,usr_mt425vjy_yc8ut,corona,NCFS000,onə,r.consonant,0,indiferent,no,no,va
25/08/2026 10:25:16,usr_mt425vjy_yc8ut,aulet,NCMS000,ɛt,r.consonant,0,indiferent,no,no,ba
25/08/2026 10:35:04,usr_mt425vjy_yc8ut,centúria,NCFS000,uɾiə,r.consonant,0,indiferent,no,no,ba
25/08/2026 10:35:53,usr_mt425vjy_yc8ut,centúria,NCFS000,uiə,r.assonant,0,indiferent,no,no,ca
25/08/2026 10:39:08,usr_mt425vjy_yc8ut,prostàtic,NCMS000,ai,r.assonant,0,indiferent,no,no,ba
25/08/2026 10:40:05,usr_mt425vjy_yc8ut,prostàtic,NCMS000,atik,r.consonant,0,indiferent,no,no,ca
25/08/2026 10:44:06,usr_mt425vjy_yc8ut,ramona,NPFSSP0,onə,r.consonant,0,indiferent,no,no,ca
25/08/2026 10:45:10,usr_mt7dxd1z_az9oo,periple,NCMS000,iə,r.assonant,0,indiferent,no,si,va
25/08/2026 10:46:30,usr_mt7dxd1z_az9oo,viatge,NCMS000,adʒə,r.consonant,0,indiferent,no,si,va
25/08/2026 10:46:34,usr_mt7dxd1z_az9oo,viatge,NCMS000,aə,r.assonant,0,indiferent,no,si,nw
25/08/2026 10:47:34,usr_mt7dxd1z_az9oo,viatge,NCMS000,aə,r.assonant,0,indiferent,no,si,ca
25/08/2026 10:48:50,usr_mt7j1kqe_7cjpq,dilatades,AQ0FP0,aðəs,r.consonant,0,indiferent,no,si,ba
25/08/2026 10:48:52,usr_mt7j1kqe_7cjpq,dilatades,AQ0FP0,aðəs,r.consonant,0,indiferent,no,si,nw
25/08/2026 10:57:03,usr_mt425vjy_yc8ut,finestra,NCFS000,estɾə,r.consonant,0,indiferent,no,no,ba
25/08/2026 10:57:21,usr_mt425vjy_yc8ut,finestra,NCFS000,eə,r.assonant,0,indiferent,no,no,nw
25/08/2026 10:57:39,usr_mt7dxd1z_az9oo,pàtria,NCFS000,aiə,r.assonant,0,indiferent,no,si,va
25/08/2026 11:00:02,usr_mt425vjy_yc8ut,filla,NCFS000,iʎə,r.consonant,0,indiferent,no,no,nw
25/08/2026 11:01:31,usr_mt425vjy_yc8ut,públic,NCMS000,ubblik,r.consonant,0,indiferent,no,no,nw
25/08/2026 11:01:41,usr_mt425vjy_yc8ut,públic,NCMS000,ui,r.assonant,0,indiferent,no,no,nw
25/08/2026 11:01:57,usr_mt7dxd1z_az9oo,esperança,NCFS000,aə,r.assonant,0,indiferent,no,si,ca
25/08/2026 11:02:54,usr_mt7dxd1z_az9oo,esperança,NCFS000,aə,r.assonant,0,indiferent,no,si,va
25/08/2026 11:02:54,usr_mt425vjy_yc8ut,guilla,NCFS000,iʎə,r.consonant,0,indiferent,no,no,va
25/08/2026 11:13:16,usr_mt7dxd1z_az9oo,esperança,NCFS000,aə,r.assonant,0,indiferent,no,si,ca
25/08/2026 11:36:05,usr_mt425vjy_yc8ut,públic,NCMS000,ubblik,r.consonant,0,indiferent,no,no,ca
25/08/2026 11:36:16,usr_mt425vjy_yc8ut,públic,NCMS000,ui,r.assonant,0,indiferent,no,no,ca
25/08/2026 11:37:39,usr_mt425vjy_yc8ut,auditori,NCMS000,ɔi,r.assonant,0,indiferent,no,no,va
25/08/2026 11:37:46,usr_mt425vjy_yc8ut,auditori,NCMS000,ɔɾi,r.consonant,0,indiferent,no,no,ba
25/08/2026 11:38:46,usr_mt425vjy_yc8ut,lloes,NCFP000,oəs,r.consonant,0,indiferent,no,no,ca
25/08/2026 11:38:55,usr_mt425vjy_yc8ut,lloes,NCFP000,oə,r.assonant,0,indiferent,no,no,ca
25/08/2026 11:39:12,usr_mt425vjy_yc8ut,lloa,NCFS000,oə,r.consonant,0,indiferent,no,no,nw
25/08/2026 11:39:37,usr_ms78a4ki_37kmj,olmo,***,***,r.consonant,0,indiferent,no,si,va
25/08/2026 11:40:26,usr_ms78a4ki_37kmj,oms,NCMP000,oms,r.consonant,0,indiferent,no,si,ca
25/08/2026 11:43:56,usr_mt425vjy_yc8ut,desori,NCMS000,ɔɾi,r.consonant,0,indiferent,no,no,nw
25/08/2026 11:45:59,usr_mt425vjy_yc8ut,retireu,VMIP2P00,ɛw,r.consonant,0,indiferent,no,no,va
25/08/2026 11:58:14,usr_mt425vjy_yc8ut,edat,NCFS000,at,r.consonant,0,indiferent,no,no,ba
25/08/2026 12:09:24,usr_mt8i6hb4_xv6zz,única,AQ0FS0,unikə,r.consonant,0,indiferent,no,si,ca
25/08/2026 12:09:33,usr_mt8i6hb4_xv6zz,única,AQ0FS0,uiə,r.assonant,0,indiferent,no,si,ba
25/08/2026 12:11:00,usr_mt8i6hb4_xv6zz,enfonsa,VMIP3S00,onzə,r.consonant,0,indiferent,no,si,va
25/08/2026 12:11:10,usr_mt8i6hb4_xv6zz,enfonsa,VMIP3S00,oə,r.assonant,0,indiferent,no,si,va
25/08/2026 12:39:32,usr_msg99rht_qkano,culpa,NCFS000,ulpə,r.consonant,0,indiferent,no,si,va
25/08/2026 12:41:27,usr_mt8jbp0k_zftzc,enveja,NCFS000,ɛʒə,r.consonant,0,indiferent,no,si,ba
25/08/2026 12:41:40,usr_mt8jbp0k_zftzc,enveja,NCFS000,ɛʒə,r.consonant,0,indiferent,no,si,ca
25/08/2026 12:41:44,usr_mt8jbp0k_zftzc,envejà,VMIS3S00,a,r.consonant,0,indiferent,no,si,va
25/08/2026 12:42:57,usr_mt8i6hb4_xv6zz,desconegudes,AQ0FP0,uðəs,r.consonant,0,indiferent,no,si,ba
25/08/2026 12:43:30,usr_mt8i6hb4_xv6zz,desconegudes,AQ0FP0,uə,r.assonant,0,indiferent,no,si,ba
25/08/2026 12:59:32,usr_msg99rht_qkano,arribo,VMIP1S0C,iβu,r.consonant,0,indiferent,no,si,nw
25/08/2026 13:08:22,usr_mt5s4y6n_bgqr1,boja,NCFS000,ɔʒə,r.consonant,0,indiferent,no,si,ba
25/08/2026 13:17:19,usr_mt8km2ct_irmc0,peluda,NCFS000,uðə,r.consonant,0,indiferent,no,si,nw
25/08/2026 13:31:10,usr_mt8l3m5w_5hq1o,filles,NCFP000,iʎəs,r.consonant,0,indiferent,no,si,nw
25/08/2026 13:56:27,usr_mt8m04sp_i89jq,xandall,NCMS000,aʎ,r.consonant,0,indiferent,no,si,ca
25/08/2026 13:59:23,usr_mt8m04sp_i89jq,aura,NCFS000,awɾə,r.consonant,0,indiferent,no,si,ba
25/08/2026 14:12:29,usr_mt8m04sp_i89jq,marti,***,***,r.consonant,0,indiferent,no,si,nw
25/08/2026 14:12:34,usr_mt8m04sp_i89jq,martí,NPCNSP0,i,r.consonant,0,indiferent,no,si,ca
25/08/2026 14:12:55,usr_mt8m04sp_i89jq,perrejar,***,***,r.consonant,0,indiferent,no,si,nw
25/08/2026 14:46:49,usr_msyx3bls_fuygr,sobtat,AQ0MS0,at,r.consonant,0,indiferent,no,si,nw
25/08/2026 15:02:05,usr_msyx3bls_fuygr,impossible,NCMS000,ibblə,r.consonant,0,indiferent,no,si,ca
25/08/2026 15:02:24,usr_msyx3bls_fuygr,alumnes,NCCP000,umnəs,r.consonant,0,indiferent,no,si,va
25/08/2026 15:02:38,usr_msyx3bls_fuygr,infants,NCMP000,ans,r.consonant,0,indiferent,no,si,nw
25/08/2026 15:04:46,usr_msyx3bls_fuygr,terrible,AQ0CS0,ibblə,r.consonant,0,indiferent,no,si,ba
25/08/2026 15:33:11,usr_msg99rht_qkano,nervis,NCMP000,ɛrβis,r.consonant,0,indiferent,no,si,ca
25/08/2026 15:55:44,usr_msg99rht_qkano,apa,ZI,apə,r.consonant,0,indiferent,no,si,ba
25/08/2026 15:57:19,usr_mt8qbj0y_t9oqc,coses,NCFP000,ɔə,r.assonant,0,indiferent,no,si,ca
25/08/2026 16:03:49,usr_mt8qbj0y_t9oqc,coses,NCFP000,ɔə,r.assonant,3,indiferent,no,si,ca
25/08/2026 16:04:45,usr_mt8qbj0y_t9oqc,complice,***,***,r.assonant,3,indiferent,no,si,ba
25/08/2026 16:05:30,usr_mt8qbj0y_t9oqc,còmplice´,***,***,r.assonant,3,indiferent,no,si,va
25/08/2026 16:06:06,usr_mt8qbj0y_t9oqc,còmplice,NCCS000,ɔiə,r.assonant,3,indiferent,no,si,va
25/08/2026 16:06:37,usr_mt8qbj0y_t9oqc,còmplice,NCCS000,ɔiə,r.assonant,2,indiferent,no,si,nw
25/08/2026 16:07:12,usr_mt8qbj0y_t9oqc,coses,NCFP000,ɔə,r.assonant,2,indiferent,no,si,ba
25/08/2026 16:11:54,usr_mt8qbj0y_t9oqc,coses,NCFP000,ɔə,r.assonant,1,indiferent,no,si,ca
25/08/2026 16:12:02,usr_mt8qbj0y_t9oqc,cos,NCMS000,ɔ,r.assonant,1,indiferent,no,si,va
25/08/2026 16:21:34,usr_mt8qbj0y_t9oqc,cos,NCMS000,ɔ,r.assonant,2,indiferent,no,si,nw
25/08/2026 16:21:41,usr_mt8qbj0y_t9oqc,òrbita,NCFS000,ɔiə,r.assonant,2,indiferent,no,si,va
25/08/2026 16:21:43,usr_mt8qbj0y_t9oqc,òrbita,NCFS000,ɔiə,r.assonant,2,indiferent,no,si,nw
25/08/2026 16:21:51,usr_mt8qbj0y_t9oqc,coses,NCFP000,ɔə,r.assonant,2,indiferent,no,si,ca
25/08/2026 16:23:25,usr_mt8qbj0y_t9oqc,coses,NCFP000,ɔə,r.assonant,3,indiferent,no,si,nw
25/08/2026 16:23:28,usr_mt8qbj0y_t9oqc,coses,NCFP000,ɔə,r.assonant,3,indiferent,no,si,ba
25/08/2026 16:24:06,usr_mt8ra0p0_jkimo,quaranta,NCCN000,antə,r.consonant,0,indiferent,no,si,nw
25/08/2026 16:24:54,usr_mt8qbj0y_t9oqc,obvi,AQ0MS0,ɔi,r.assonant,3,indiferent,no,si,ba
25/08/2026 16:25:04,usr_mt8qbj0y_t9oqc,obvi,AQ0MS0,ɔbbi,r.consonant,3,indiferent,no,si,nw
25/08/2026 16:25:06,usr_mt8qbj0y_t9oqc,obvi,AQ0MS0,ɔi,r.assonant,3,indiferent,no,si,va
25/08/2026 16:25:26,usr_mt8qbj0y_t9oqc,obvi,AQ0MS0,ɔi,r.assonant,2,indiferent,no,si,ba
25/08/2026 17:09:37,usr_mt8swjhx_hp0qk,cor,NCMS000,ɔr,r.consonant,0,indiferent,no,si,ba
25/08/2026 17:09:37,usr_mt8swjhx_hp0qk,cor,NCMS000,ɔr,r.consonant,0,indiferent,no,si,nw
25/08/2026 17:09:43,usr_mt8swjhx_hp0qk,cor,NCMS000,ɔr,r.consonant,0,indiferent,no,si,nw
25/08/2026 18:10:28,usr_mt8swjhx_hp0qk,vivim,VMIP1P00,im,r.consonant,0,indiferent,no,si,ca
25/08/2026 18:31:43,usr_mt8vu3cq_pd9bu,castells,NCMP000,eʎs,r.consonant,0,indiferent,no,si,va
25/08/2026 18:58:46,usr_mt8wswlh_16kkf,abril,NCMS000,il,r.consonant,0,indiferent,no,si,va
25/08/2026 19:03:44,usr_mt8wzabi_6ttqk,ai,NCMS000,aj,r.consonant,0,indiferent,no,si,va
25/08/2026 19:09:38,usr_mt8vu3cq_pd9bu,foc,NCMS000,ɔk,r.consonant,0,indiferent,no,si,nw
25/08/2026 19:10:18,usr_mt1vzxo5_uk1al,foc,NCMS000,ɔk,r.consonant,0,indiferent,no,si,va
25/08/2026 19:11:32,usr_mt8wzabi_6ttqk,at,***,***,r.consonant,0,indiferent,no,si,ba
25/08/2026 19:11:33,usr_mt8wzabi_6ttqk,at,***,***,r.consonant,0,indiferent,no,si,ca
25/08/2026 19:11:41,usr_mt8wzabi_6ttqk,at,***,***,r.consonant,0,indiferent,no,si,va
25/08/2026 19:11:42,usr_mt8wzabi_6ttqk,at,***,***,r.consonant,0,indiferent,no,si,ba
25/08/2026 19:11:53,usr_mt8wzabi_6ttqk,ar,***,***,r.consonant,0,indiferent,no,si,ba
25/08/2026 19:12:01,usr_mt8wzabi_6ttqk,at,***,***,r.consonant,0,indiferent,no,si,ca
25/08/2026 19:25:34,usr_msyx3bls_fuygr,assamblees,***,***,r.consonant,0,indiferent,no,si,nw
25/08/2026 19:25:34,usr_msyx3bls_fuygr,assamblees,***,***,r.consonant,0,indiferent,no,si,ca
25/08/2026 19:25:38,usr_msyx3bls_fuygr,assamblea,***,***,r.consonant,0,indiferent,no,si,nw
25/08/2026 19:25:41,usr_msyx3bls_fuygr,assamblea,***,***,r.consonant,0,indiferent,no,si,ba
25/08/2026 19:26:58,usr_mt8vu3cq_pd9bu,cavall,NCMS000,aʎ,r.consonant,0,indiferent,no,si,va
25/08/2026 19:29:07,usr_msyx3bls_fuygr,persones,NCFP000,onəs,r.consonant,0,indiferent,no,si,ca
25/08/2026 19:29:55,usr_msyx3bls_fuygr,secundària,NCFS000,aɾiə,r.consonant,0,indiferent,no,si,va
25/08/2026 19:39:18,usr_msyx3bls_fuygr,mossos,NCMP000,osus,r.consonant,0,indiferent,no,si,nw
25/08/2026 19:39:49,usr_mt8wzabi_6ttqk,at,***,***,r.consonant,0,indiferent,no,si,va
25/08/2026 19:39:50,usr_mt8wzabi_6ttqk,at,***,***,r.consonant,0,indiferent,no,si,ba
25/08/2026 19:40:26,usr_mt8wzabi_6ttqk,ostres,NCFP000,ɔstɾəs,r.consonant,0,indiferent,no,no,va
25/08/2026 19:40:42,usr_mt8wzabi_6ttqk,rat,NCMS000,at,r.consonant,0,indiferent,no,no,nw
25/08/2026 19:41:12,usr_msyx3bls_fuygr,secundària,NCFS000,aɾiə,r.consonant,0,indiferent,no,si,nw
25/08/2026 19:44:35,usr_msyx3bls_fuygr,obertes,NCFP000,ɛrtəs,r.consonant,0,indiferent,no,si,ca
25/08/2026 19:53:34,usr_mt8yrdua_exufv,ivette,***,***,r.consonant,0,indiferent,no,si,ba
25/08/2026 19:53:48,usr_mt8yrdua_exufv,et,NCMS000,ɛt,r.consonant,0,indiferent,no,si,va
25/08/2026 19:53:56,usr_mt8yrdua_exufv,et,NCMS000,ɛt,r.consonant,0,indiferent,no,si,ba
25/08/2026 20:02:33,usr_mt4k0ciw_91uo9,dolent,NCMS000,en,r.consonant,0,indiferent,no,si,nw
25/08/2026 20:03:55,usr_mt8wzabi_6ttqk,ai,NCMS000,aj,r.consonant,0,indiferent,no,no,ca
25/08/2026 20:13:36,usr_mt8wzabi_6ttqk,cat,NCMS000,at,r.consonant,0,indiferent,no,si,va
25/08/2026 20:16:50,usr_ms7btuyi_nml4w,encès,VMP00SM0,ɛs,r.consonant,0,indiferent,no,si,nw
25/08/2026 20:48:02,usr_mt90pfnf_9bb0q,carrer,NCMS000,e,r.consonant,0,indiferent,no,si,ca
25/08/2026 20:49:59,usr_mt90pfnf_9bb0q,carrer,NCMS000,e,r.consonant,2,indiferent,no,si,ba
25/08/2026 20:55:47,usr_ms7btuyi_nml4w,ets,NCMP000,ɛts,r.consonant,0,indiferent,no,si,va
25/08/2026 20:56:12,usr_ms7btuyi_nml4w,ets,NCMP000,ɛts,r.consonant,0,indiferent,no,si,nw
25/08/2026 20:56:32,usr_ms7btuyi_nml4w,retrets,NCMP000,ets,r.consonant,0,indiferent,no,si,ba
25/08/2026 22:19:55,usr_mrxnkknn_p0dvm,mai,ZRG,aj,r.consonant,0,indiferent,no,si,ca
25/08/2026 22:21:09,usr_mrxnkknn_p0dvm,gorg,NCMS000,ork,r.consonant,0,indiferent,no,si,va
25/08/2026 22:30:24,usr_mslzxmrq_n4dju,arena,NCFS000,ɛnə,r.consonant,0,indiferent,no,si,nw
25/08/2026 22:30:35,usr_mslzxmrq_n4dju,aqui,***,***,r.consonant,0,indiferent,no,si,va
25/08/2026 22:30:38,usr_mslzxmrq_n4dju,aquí,ZRG,i,r.consonant,0,indiferent,no,si,ba
25/08/2026 22:35:59,usr_mslzxmrq_n4dju,eivissa,NPFSG00,isə,r.consonant,0,indiferent,no,si,ca
25/08/2026 22:43:47,usr_mslzxmrq_n4dju,mansió,NCFS000,o,r.consonant,0,indiferent,no,si,ba
25/08/2026 22:46:52,usr_mslzxmrq_n4dju,arena,NCFS000,ɛə,r.assonant,0,indiferent,no,si,nw
25/08/2026 22:54:45,usr_mslzxmrq_n4dju,fer,AQ0MS0,e,r.consonant,0,indiferent,no,si,va
25/08/2026 23:05:46,usr_mslzxmrq_n4dju,fart,NCMS000,art,r.consonant,0,indiferent,no,si,nw
25/08/2026 23:06:05,usr_mslzxmrq_n4dju,fart,NCMS000,a,r.assonant,0,indiferent,no,si,nw
25/08/2026 23:09:27,usr_ms3d4ade_edo2g,panxo,***,***,r.consonant,0,indiferent,no,si,nw
25/08/2026 23:29:09,usr_mslvou39_8oxrm,premi,NCMS000,ɛmi,r.consonant,0,indiferent,no,si,nw
25/08/2026 23:29:14,usr_mslvou39_8oxrm,premi,NCMS000,ɛmi,r.consonant,0,indiferent,no,si,nw
26/08/2026 0:15:43,usr_msnixu20_0f0jt,festeta,***,***,r.consonant,0,indiferent,no,si,nw
26/08/2026 0:15:52,usr_msnixu20_0f0jt,croqueta,NCFS000,ɛtə,r.consonant,0,indiferent,no,si,ca
26/08/2026 3:13:27,usr_msa9lcfl_7pi7a,primer,AO0MS0,e,r.consonant,0,indiferent,no,si,ca
26/08/2026 8:04:57,usr_ms7btuyi_nml4w,dia,NCMS000,iə,r.consonant,0,indiferent,no,si,ba
26/08/2026 8:11:08,usr_ms7btuyi_nml4w,tu,PP2CSN00,u,r.consonant,0,indiferent,no,si,va
26/08/2026 8:15:42,usr_ms7btuyi_nml4w,dia,NCMS000,iə,r.consonant,0,indiferent,no,si,nw
26/08/2026 8:17:44,usr_msd66n6o_jw93a,casa,NCFS000,azə,r.consonant,0,indiferent,no,si,nw
26/08/2026 10:27:19,usr_msv43yez_zhrg0,real,NCMS000,al,r.consonant,0,indiferent,no,si,nw
26/08/2026 10:27:28,usr_mt1vzxo5_uk1al,pin,NCMS000,in,r.consonant,0,indiferent,no,si,nw
26/08/2026 10:27:29,usr_mt1vzxo5_uk1al,pin,NCMS000,in,r.consonant,0,indiferent,no,si,va
26/08/2026 10:34:43,usr_mt1vzxo5_uk1al,forca,NCFS000,orkə,r.consonant,0,indiferent,no,si,nw
26/08/2026 10:36:14,usr_mt9uahr1_3fzyj,energia,NCFS000,iə,r.consonant,4,vocal+h,no,si,ca
26/08/2026 10:36:20,usr_mt1vzxo5_uk1al,pin,NCMS000,in,r.consonant,0,indiferent,no,si,ca
26/08/2026 10:36:43,usr_mt1vzxo5_uk1al,cim,NCMS000,im,r.consonant,0,indiferent,no,si,ba
26/08/2026 10:37:42,usr_msv43yez_zhrg0,amor,NCCS000,or,r.consonant,0,indiferent,no,si,ca
26/08/2026 10:47:19,usr_mt1s6ur1_p6ejz,noces,NCFP000,ɔsəs,r.consonant,0,indiferent,no,si,va
26/08/2026 10:55:21,usr_mt1s6ur1_p6ejz,vosaltres,PP2CPN00,altɾəs,r.consonant,0,indiferent,no,si,va
26/08/2026 10:55:27,usr_mt1s6ur1_p6ejz,diables,NCMP000,abbləs,r.consonant,0,indiferent,no,si,va
26/08/2026 10:57:30,usr_msv43yez_zhrg0,cols,NCFP000,ɔls,r.consonant,0,indiferent,no,si,ba
26/08/2026 11:05:33,usr_mt9vc70v_e6kyw,així,VMIS1S00,i,r.consonant,0,indiferent,no,si,ca
26/08/2026 11:06:03,usr_msv43yez_zhrg0,molts,NCFP000,ɔls,r.consonant,0,indiferent,no,si,ca
26/08/2026 11:06:30,usr_msv43yez_zhrg0,molts,NCFP000,ɔls,r.consonant,0,indiferent,no,si,ba
26/08/2026 11:06:35,usr_msv43yez_zhrg0,molts,NCFP000,ɔls,r.consonant,0,indiferent,no,si,ba
26/08/2026 11:06:41,usr_msv43yez_zhrg0,molts,NCFP000,ɔls,r.consonant,0,indiferent,no,si,nw
26/08/2026 11:07:02,usr_msv43yez_zhrg0,pols,NCMP000,ols,r.consonant,0,indiferent,no,si,va
26/08/2026 11:08:29,usr_mt1s6ur1_p6ejz,sarau,NCMS000,aw,r.consonant,0,indiferent,no,si,nw
26/08/2026 11:18:01,usr_mt1s6ur1_p6ejz,falta,NCFS000,altə,r.consonant,0,indiferent,no,si,nw
26/08/2026 11:18:15,usr_mt1s6ur1_p6ejz,error,NCCS000,or,r.consonant,0,indiferent,no,si,va
26/08/2026 11:18:32,usr_mt1s6ur1_p6ejz,ortografia,NCFS000,iə,r.consonant,0,indiferent,no,si,ca
26/08/2026 11:19:40,usr_mt1s6ur1_p6ejz,major,NCCS000,o,r.consonant,0,indiferent,no,si,nw
26/08/2026 11:21:06,usr_mt1s6ur1_p6ejz,petits,NCMP000,its,r.consonant,0,indiferent,no,si,va
